0.278675 0.294261
0.272609 0.325190
0.300135 0.309745
0.339649 0.293924
0.298774 0.319749
0.307998 0.333799
0.382526 0.251938
0.248406 0.364629
0.386450 0.385887
0.257441 0.334819
0.220921 0.310970
0.347858 0.348744
0.250321 0.291897
0.337332 0.368584
0.234006 0.293062
0.287578 0.310253
0.400539 0.238270
0.282163 0.248358
0.297459 0.343636
0.310506 0.271433
0.345556 0.317281
0.209201 0.275081
0.402416 0.277004
0.295618 0.283246
0.231380 0.242672
0.235061 0.401960
0.314331 0.363204
0.281055 0.312595
0.290532 0.313602
0.371443 0.254987
0.373420 0.276767
0.271041 0.383847
0.359888 0.271020
0.352412 0.373415
0.303703 0.292395
0.424361 0.291386
0.346500 0.305781
0.362317 0.341478
0.301596 0.340300
0.307836 0.247735
0.353913 0.281866
0.288192 0.311210
0.358083 0.322327
0.245811 0.336538
0.303509 0.353470
0.398800 0.209009
0.249837 0.303877
0.283629 0.282015
0.207751 0.378770
0.364114 0.284682
0.274215 0.303132
0.373659 0.289058
0.231723 0.280096
0.380836 0.319395
0.405846 0.228645
0.327632 0.375843
0.296281 0.307487
0.314892 0.327795
0.260465 0.321326
0.331257 0.248325
0.271210 0.348724
0.228034 0.248194
0.306451 0.350925
0.286209 0.348163
0.229954 0.395194
0.378050 0.328106
0.310145 0.291265
0.329748 0.307653
0.340348 0.236652
0.339736 0.268015
0.203049 0.290330
0.297531 0.310386
0.274280 0.304139
0.330370 0.385720
0.311204 0.245721
0.284924 0.240221
0.257320 0.330982
0.244424 0.405437
0.327124 0.343911
0.268218 0.270106
0.211136 0.351478
0.315791 0.359607
0.279369 0.323551
0.333835 0.281266
0.369049 0.352164
0.281284 0.283028
0.344183 0.299610
0.274273 0.246296
0.260274 0.326541
0.245240 0.349781
0.263114 0.324380
0.259260 0.305806
0.300578 0.309570
0.260247 0.312071
0.344643 0.289010
0.307130 0.317757
0.324473 0.300964
0.275593 0.371878
0.263421 0.382285
0.307927 0.194139
0.338405 0.201056
0.270508 0.211756
0.254160 0.360894
0.360731 0.293197
0.263345 0.301999
0.253421 0.370127
0.242516 0.221995
0.224175 0.308324
0.382066 0.394409
0.339433 0.203344
0.179304 0.316590
0.395011 0.347443
0.298156 0.265747
0.270629 0.351192
0.277536 0.360328
0.283747 0.325628
0.272657 0.408388
0.322425 0.408662
0.229578 0.370271
0.371452 0.366490
0.335306 0.272821
0.364655 0.347756
0.265269 0.312499
0.208442 0.176243
0.272537 0.403159
0.313097 0.353080
0.341100 0.356758
0.283197 0.299465
0.266105 0.240042
0.279713 0.276650
0.281600 0.356730
0.315142 0.346424
0.298764 0.227622
0.334124 0.358848
0.303846 0.207348
0.316078 0.260273
0.249017 0.284089
0.256487 0.280691
0.260278 0.385931
0.357277 0.207268
0.383355 0.295159
0.254937 0.229610
0.273398 0.327389
0.233612 0.325425
0.305964 0.413970
0.345174 0.332681
0.377438 0.312829
0.286141 0.234876
0.222451 0.316301
0.361113 0.284384
0.304386 0.298870
0.217487 0.423081
0.329259 0.352545
0.333002 0.256676
0.268264 0.279973
0.290411 0.364327
