0.344095 0.277794
0.269443 0.280341
0.197569 0.289995
0.353932 0.323093
0.223504 0.304546
0.347103 0.305346
0.326888 0.276128
0.296735 0.268202
0.252624 0.197053
0.299250 0.327929
0.418901 0.279246
0.330848 0.366318
0.291239 0.308750
0.310359 0.354751
0.329946 0.258007
0.301593 0.327420
0.345520 0.355166
0.314672 0.291193
0.416247 0.280119
0.285113 0.310262
0.231293 0.326728
0.258742 0.277596
0.400664 0.425061
0.295499 0.292007
0.367288 0.330498
0.279977 0.316333
0.302168 0.278043
0.292664 0.359995
0.278801 0.381157
0.303857 0.358099
0.279393 0.374030
0.263627 0.264109
0.229440 0.196626
0.332103 0.246624
0.279922 0.274861
0.313095 0.336238
0.301548 0.302743
0.422164 0.365579
0.281668 0.260835
0.267292 0.250483
0.288410 0.209622
0.223571 0.283800
0.306989 0.303683
0.308089 0.374631
0.381748 0.284991
0.268363 0.266841
0.374262 0.323065
0.289451 0.309331
0.237508 0.216928
0.301969 0.280675
0.306904 0.308405
0.221922 0.306102
0.291167 0.269038
0.304493 0.337908
0.295361 0.304523
0.319582 0.296261
0.274876 0.243773
0.297381 0.202906
0.237915 0.301030
0.186600 0.299505
0.323005 0.288688
0.297762 0.318452
0.385789 0.286505
0.264353 0.302756
0.239371 0.293139
0.274492 0.294421
0.338926 0.317470
0.312536 0.359664
0.307899 0.248158
0.264932 0.341827
0.267448 0.348187
0.297446 0.317506
0.350575 0.360481
0.337767 0.203066
0.269986 0.226101
0.360764 0.402975
0.294544 0.312493
0.301859 0.310850
0.313339 0.208919
0.312900 0.367528
0.356166 0.351925
0.310223 0.236958
0.282119 0.237141
0.280457 0.375818
0.402130 0.148999
0.430347 0.255090
0.309975 0.271859
0.340872 0.244861
0.263326 0.384181
0.327471 0.338182
0.310268 0.313804
0.398116 0.207001
0.313140 0.258071
0.268475 0.308285
0.331934 0.276540
0.325506 0.280049
0.308491 0.259072
0.285734 0.342754
0.196218 0.238673
0.303889 0.307539
0.273806 0.313363
0.286992 0.335426
0.341849 0.272012
0.248201 0.264472
0.337456 0.316291
0.343060 0.294638
0.241991 0.239866
0.360430 0.290918
0.286067 0.297811
0.376160 0.295460
0.404455 0.217507
0.366683 0.344703
0.278893 0.318153
0.298648 0.296649
0.304901 0.322420
0.340709 0.417155
0.310583 0.325326
0.287918 0.233022
0.295703 0.302816
0.288241 0.425247
0.374627 0.246175
0.347757 0.270822
0.273986 0.196139
0.337807 0.325956
0.407202 0.338827
0.308347 0.286424
0.328189 0.385597
0.247730 0.349440
0.239504 0.447012
0.254642 0.319226
0.231585 0.358975
0.277793 0.263766
0.310575 0.302370
0.221385 0.352653
0.333310 0.330127
0.249969 0.279857
0.275469 0.346524
0.436887 0.361155
0.205401 0.280665
0.235347 0.321634
0.254685 0.376967
0.258717 0.183986
0.354969 0.345363
0.273790 0.279973
0.362101 0.291463
0.398220 0.307534
0.287403 0.310080
0.351253 0.370798
0.299776 0.278431
0.212031 0.252492
0.326235 0.213684
0.311421 0.191826
0.379904 0.331056
0.297646 0.353666
0.284553 0.280803
0.308826 0.340054
0.281072 0.324560
0.272219 0.292419
0.337008 0.307792
0.322919 0.276116
0.301455 0.239820
0.349682 0.290234
0.362644 0.414769
0.259065 0.348434
0.334989 0.342641
0.317797 0.240195
0.393982 0.280107
0.367728 0.394990
0.349002 0.319047
0.335773 0.305916
0.315759 0.272009
0.291340 0.244539
0.379047 0.328717
0.329450 0.282296
0.204216 0.306619
0.337333 0.355516
0.330834 0.275078
0.249281 0.321175
0.255143 0.275146
0.317302 0.240685
0.288782 0.388541
0.240011 0.184959
0.331446 0.345799
0.344273 0.216443
0.254688 0.278210
0.356035 0.340398
0.322737 0.405888
0.379866 0.224044
0.304794 0.290517
0.266817 0.345854
0.356377 0.253967
0.353105 0.292996
0.304375 0.208556
0.293075 0.333741
0.293419 0.272449
0.200073 0.267899
0.275857 0.274369
0.367908 0.266942
0.316564 0.283479
0.273981 0.260801
0.302939 0.236075
0.341455 0.289245
0.316300 0.365122
0.311280 0.358121
0.385040 0.224443
0.272893 0.283734
0.320357 0.230538
